taskId,g,t,k,sizeBytes,deadlineSec,priority,isRedundant,originTaskId,payloadPath,payloadOffset,payloadLen
226,0,28,1,279,1.2833333333333334,0.0,0,0,data/segments/lq/seg_00000.mp4,47167,279
227,0,28,2,279,1.2833333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00000.mp4,47446,279
228,0,28,3,279,1.2833333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00000.mp4,47725,279
229,0,28,4,11430,1.2833333333333334,0.5367939906797652,0,0,data/segments/hq/seg_00000.mp4,640117,11430
230,0,28,5,11430,1.2833333333333334,0.5945807895940669,0,0,data/segments/hq/seg_00000.mp4,651547,11430
10596,0,28,5,11430,1.2833333333333334,0.23783231583762676,1,230,data/segments/hq/seg_00000.mp4,651547,11430
231,0,28,6,279,1.2833333333333334,0.5367939906797652,0,0,data/segments/lq/seg_00000.mp4,48004,279
232,0,28,7,279,1.2833333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00000.mp4,48283,279
233,0,29,0,279,1.3166666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00000.mp4,48562,279
234,0,29,1,279,1.3166666666666667,0.0,0,0,data/segments/lq/seg_00000.mp4,48841,279
235,0,29,2,279,1.3166666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00000.mp4,49120,279
236,0,29,3,279,1.3166666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00000.mp4,49399,279
237,0,29,4,11430,1.3166666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00000.mp4,662977,11430
238,0,29,5,11430,1.3166666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00000.mp4,674407,11430
10597,0,29,5,11430,1.3166666666666667,0.23783231583762676,1,238,data/segments/hq/seg_00000.mp4,674407,11430
239,0,29,6,279,1.3166666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00000.mp4,49678,279
240,0,29,7,279,1.3166666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00000.mp4,49957,279
241,1,0,0,14747,1.35,1.0,0,0,data/segments/hq/seg_00001.mp4,0,14747
10598,1,0,0,14747,1.35,0.4,1,241,data/segments/hq/seg_00001.mp4,0,14747
242,1,0,1,14747,1.35,0.9542851643070085,0,0,data/segments/hq/seg_00001.mp4,14747,14747
10599,1,0,1,14747,1.35,0.3817140657228034,1,242,data/segments/hq/seg_00001.mp4,14747,14747
243,1,0,2,352,1.35,0.8429809329613956,0,0,data/segments/lq/seg_00001.mp4,0,352
10600,1,0,2,352,1.35,0.3371923731845583,1,243,data/segments/lq/seg_00001.mp4,0,352
244,1,0,3,352,1.35,0.7223463141676387,0,0,data/segments/lq/seg_00001.mp4,352,352
10601,1,0,3,352,1.35,0.2889385256670555,1,244,data/segments/lq/seg_00001.mp4,352,352
245,1,0,4,352,1.35,0.6362611633326708,0,0,data/segments/lq/seg_00001.mp4,704,352
10602,1,0,4,352,1.35,0.2545044653330683,1,245,data/segments/lq/seg_00001.mp4,704,352
246,1,0,5,352,1.35,0.7223463141676387,0,0,data/segments/lq/seg_00001.mp4,1056,352
10603,1,0,5,352,1.35,0.2889385256670555,1,246,data/segments/lq/seg_00001.mp4,1056,352
247,1,0,6,352,1.35,0.8429809329613956,0,0,data/segments/lq/seg_00001.mp4,1408,352
10604,1,0,6,352,1.35,0.3371923731845583,1,247,data/segments/lq/seg_00001.mp4,1408,352
248,1,0,7,352,1.35,0.9542851643070085,0,0,data/segments/lq/seg_00001.mp4,1760,352
10605,1,0,7,352,1.35,0.3817140657228034,1,248,data/segments/lq/seg_00001.mp4,1760,352
249,1,1,0,14747,1.3833333333333335,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,29494,14747
10606,1,1,0,14747,1.3833333333333335,0.23783231583762676,1,249,data/segments/hq/seg_00001.mp4,29494,14747
250,1,1,1,14747,1.3833333333333335,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,44241,14747
251,1,1,2,352,1.3833333333333335,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,2112,352
252,1,1,3,352,1.3833333333333335,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,2464,352
253,1,1,4,352,1.3833333333333335,0.0,0,0,data/segments/lq/seg_00001.mp4,2816,352
254,1,1,5,352,1.3833333333333335,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,3168,352
255,1,1,6,352,1.3833333333333335,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,3520,352
256,1,1,7,352,1.3833333333333335,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,3872,352
257,1,2,0,14747,1.4166666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,58988,14747
10607,1,2,0,14747,1.4166666666666667,0.23783231583762676,1,257,data/segments/hq/seg_00001.mp4,58988,14747
258,1,2,1,14747,1.4166666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,73735,14747
259,1,2,2,352,1.4166666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,4224,352
260,1,2,3,352,1.4166666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,4576,352
261,1,2,4,352,1.4166666666666667,0.0,0,0,data/segments/lq/seg_00001.mp4,4928,352
262,1,2,5,352,1.4166666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,5280,352
263,1,2,6,352,1.4166666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,5632,352
264,1,2,7,352,1.4166666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,5984,352
265,1,3,0,14747,1.4500000000000002,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,88482,14747
10608,1,3,0,14747,1.4500000000000002,0.23783231583762676,1,265,data/segments/hq/seg_00001.mp4,88482,14747
266,1,3,1,14747,1.4500000000000002,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,103229,14747
267,1,3,2,352,1.4500000000000002,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,6336,352
268,1,3,3,352,1.4500000000000002,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,6688,352
269,1,3,4,352,1.4500000000000002,0.0,0,0,data/segments/lq/seg_00001.mp4,7040,352
270,1,3,5,352,1.4500000000000002,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,7392,352
271,1,3,6,352,1.4500000000000002,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,7744,352
272,1,3,7,352,1.4500000000000002,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,8096,352
273,1,4,0,14747,1.4833333333333334,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,117976,14747
10609,1,4,0,14747,1.4833333333333334,0.23783231583762676,1,273,data/segments/hq/seg_00001.mp4,117976,14747
274,1,4,1,14747,1.4833333333333334,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,132723,14747
275,1,4,2,352,1.4833333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,8448,352
276,1,4,3,352,1.4833333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,8800,352
277,1,4,4,352,1.4833333333333334,0.0,0,0,data/segments/lq/seg_00001.mp4,9152,352
278,1,4,5,352,1.4833333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,9504,352
279,1,4,6,352,1.4833333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,9856,352
280,1,4,7,352,1.4833333333333334,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,10208,352
281,1,5,0,14747,1.5166666666666668,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,147470,14747
10610,1,5,0,14747,1.5166666666666668,0.23783231583762676,1,281,data/segments/hq/seg_00001.mp4,147470,14747
282,1,5,1,14747,1.5166666666666668,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,162217,14747
283,1,5,2,352,1.5166666666666668,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,10560,352
284,1,5,3,352,1.5166666666666668,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,10912,352
285,1,5,4,352,1.5166666666666668,0.0,0,0,data/segments/lq/seg_00001.mp4,11264,352
286,1,5,5,352,1.5166666666666668,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,11616,352
287,1,5,6,352,1.5166666666666668,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,11968,352
288,1,5,7,352,1.5166666666666668,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,12320,352
289,1,6,0,14747,1.55,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,176964,14747
10611,1,6,0,14747,1.55,0.23783231583762676,1,289,data/segments/hq/seg_00001.mp4,176964,14747
290,1,6,1,14747,1.55,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,191711,14747
291,1,6,2,352,1.55,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,12672,352
292,1,6,3,352,1.55,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,13024,352
293,1,6,4,352,1.55,0.0,0,0,data/segments/lq/seg_00001.mp4,13376,352
294,1,6,5,352,1.55,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,13728,352
295,1,6,6,352,1.55,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,14080,352
296,1,6,7,352,1.55,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,14432,352
297,1,7,0,14747,1.5833333333333335,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,206458,14747
10612,1,7,0,14747,1.5833333333333335,0.23783231583762676,1,297,data/segments/hq/seg_00001.mp4,206458,14747
298,1,7,1,14747,1.5833333333333335,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,221205,14747
299,1,7,2,352,1.5833333333333335,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,14784,352
300,1,7,3,352,1.5833333333333335,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,15136,352
301,1,7,4,352,1.5833333333333335,0.0,0,0,data/segments/lq/seg_00001.mp4,15488,352
302,1,7,5,352,1.5833333333333335,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,15840,352
303,1,7,6,352,1.5833333333333335,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,16192,352
304,1,7,7,352,1.5833333333333335,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,16544,352
305,1,8,0,14746,1.6166666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,235952,14746
10613,1,8,0,14746,1.6166666666666667,0.23783231583762676,1,305,data/segments/hq/seg_00001.mp4,235952,14746
306,1,8,1,14746,1.6166666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,250698,14746
307,1,8,2,352,1.6166666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,16896,352
308,1,8,3,352,1.6166666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,17248,352
309,1,8,4,352,1.6166666666666667,0.0,0,0,data/segments/lq/seg_00001.mp4,17600,352
310,1,8,5,352,1.6166666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,17952,352
311,1,8,6,352,1.6166666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,18304,352
312,1,8,7,352,1.6166666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,18656,352
313,1,9,0,14746,1.6500000000000001,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,265444,14746
10614,1,9,0,14746,1.6500000000000001,0.23783231583762676,1,313,data/segments/hq/seg_00001.mp4,265444,14746
314,1,9,1,14746,1.6500000000000001,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,280190,14746
315,1,9,2,352,1.6500000000000001,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,19008,352
316,1,9,3,352,1.6500000000000001,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,19360,352
317,1,9,4,352,1.6500000000000001,0.0,0,0,data/segments/lq/seg_00001.mp4,19712,352
318,1,9,5,352,1.6500000000000001,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,20064,352
319,1,9,6,352,1.6500000000000001,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,20416,352
320,1,9,7,352,1.6500000000000001,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,20768,352
321,1,10,0,14746,1.6833333333333333,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,294936,14746
10615,1,10,0,14746,1.6833333333333333,0.23783231583762676,1,321,data/segments/hq/seg_00001.mp4,294936,14746
322,1,10,1,14746,1.6833333333333333,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,309682,14746
323,1,10,2,352,1.6833333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,21120,352
324,1,10,3,352,1.6833333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,21472,352
325,1,10,4,352,1.6833333333333333,0.0,0,0,data/segments/lq/seg_00001.mp4,21824,352
326,1,10,5,352,1.6833333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,22176,352
327,1,10,6,352,1.6833333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,22528,352
328,1,10,7,352,1.6833333333333333,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,22880,352
329,1,11,0,14746,1.7166666666666668,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,324428,14746
10616,1,11,0,14746,1.7166666666666668,0.23783231583762676,1,329,data/segments/hq/seg_00001.mp4,324428,14746
330,1,11,1,14746,1.7166666666666668,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,339174,14746
331,1,11,2,352,1.7166666666666668,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,23232,352
332,1,11,3,352,1.7166666666666668,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,23584,352
333,1,11,4,352,1.7166666666666668,0.0,0,0,data/segments/lq/seg_00001.mp4,23936,352
334,1,11,5,352,1.7166666666666668,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,24288,352
335,1,11,6,352,1.7166666666666668,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,24640,352
336,1,11,7,352,1.7166666666666668,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,24992,352
337,1,12,0,14746,1.75,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,353920,14746
10617,1,12,0,14746,1.75,0.23783231583762676,1,337,data/segments/hq/seg_00001.mp4,353920,14746
338,1,12,1,14746,1.75,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,368666,14746
339,1,12,2,352,1.75,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,25344,352
340,1,12,3,352,1.75,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,25696,352
341,1,12,4,352,1.75,0.0,0,0,data/segments/lq/seg_00001.mp4,26048,352
342,1,12,5,352,1.75,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,26400,352
343,1,12,6,352,1.75,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,26752,352
344,1,12,7,352,1.75,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,27104,352
345,1,13,0,14746,1.7833333333333334,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,383412,14746
10618,1,13,0,14746,1.7833333333333334,0.23783231583762676,1,345,data/segments/hq/seg_00001.mp4,383412,14746
346,1,13,1,14746,1.7833333333333334,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,398158,14746
347,1,13,2,352,1.7833333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,27456,352
348,1,13,3,352,1.7833333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,27808,352
349,1,13,4,352,1.7833333333333334,0.0,0,0,data/segments/lq/seg_00001.mp4,28160,352
350,1,13,5,352,1.7833333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,28512,352
351,1,13,6,352,1.7833333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,28864,352
352,1,13,7,352,1.7833333333333334,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,29216,352
353,1,14,0,14746,1.8166666666666669,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,412904,14746
10619,1,14,0,14746,1.8166666666666669,0.23783231583762676,1,353,data/segments/hq/seg_00001.mp4,412904,14746
354,1,14,1,14746,1.8166666666666669,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,427650,14746
355,1,14,2,352,1.8166666666666669,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,29568,352
356,1,14,3,352,1.8166666666666669,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,29920,352
357,1,14,4,352,1.8166666666666669,0.0,0,0,data/segments/lq/seg_00001.mp4,30272,352
358,1,14,5,352,1.8166666666666669,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,30624,352
359,1,14,6,352,1.8166666666666669,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,30976,352
360,1,14,7,352,1.8166666666666669,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,31328,352
361,1,15,0,14746,1.85,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,442396,14746
10620,1,15,0,14746,1.85,0.23783231583762676,1,361,data/segments/hq/seg_00001.mp4,442396,14746
362,1,15,1,14746,1.85,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,457142,14746
363,1,15,2,352,1.85,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,31680,352
364,1,15,3,352,1.85,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,32032,352
365,1,15,4,352,1.85,0.0,0,0,data/segments/lq/seg_00001.mp4,32384,352
366,1,15,5,352,1.85,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,32736,352
367,1,15,6,352,1.85,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,33088,352
368,1,15,7,352,1.85,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,33440,352
369,1,16,0,14746,1.8833333333333333,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,471888,14746
10621,1,16,0,14746,1.8833333333333333,0.23783231583762676,1,369,data/segments/hq/seg_00001.mp4,471888,14746
370,1,16,1,14746,1.8833333333333333,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,486634,14746
371,1,16,2,352,1.8833333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,33792,352
372,1,16,3,352,1.8833333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,34144,352
373,1,16,4,352,1.8833333333333333,0.0,0,0,data/segments/lq/seg_00001.mp4,34496,352
374,1,16,5,352,1.8833333333333333,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,34848,352
375,1,16,6,352,1.8833333333333333,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,35200,352
376,1,16,7,352,1.8833333333333333,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,35552,352
377,1,17,0,14746,1.9166666666666667,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,501380,14746
10622,1,17,0,14746,1.9166666666666667,0.23783231583762676,1,377,data/segments/hq/seg_00001.mp4,501380,14746
378,1,17,1,14746,1.9166666666666667,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,516126,14746
379,1,17,2,352,1.9166666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,35904,352
380,1,17,3,352,1.9166666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,36256,352
381,1,17,4,352,1.9166666666666667,0.0,0,0,data/segments/lq/seg_00001.mp4,36608,352
382,1,17,5,352,1.9166666666666667,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,36960,352
383,1,17,6,352,1.9166666666666667,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,37312,352
384,1,17,7,352,1.9166666666666667,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,37664,352
385,1,18,0,14746,1.9500000000000002,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,530872,14746
10623,1,18,0,14746,1.9500000000000002,0.23783231583762676,1,385,data/segments/hq/seg_00001.mp4,530872,14746
386,1,18,1,14746,1.9500000000000002,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,545618,14746
387,1,18,2,352,1.9500000000000002,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,38016,352
388,1,18,3,352,1.9500000000000002,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,38368,352
389,1,18,4,352,1.9500000000000002,0.0,0,0,data/segments/lq/seg_00001.mp4,38720,352
390,1,18,5,352,1.9500000000000002,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,39072,352
391,1,18,6,352,1.9500000000000002,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,39424,352
392,1,18,7,352,1.9500000000000002,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,39776,352
393,1,19,0,14746,1.9833333333333334,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,560364,14746
10624,1,19,0,14746,1.9833333333333334,0.23783231583762676,1,393,data/segments/hq/seg_00001.mp4,560364,14746
394,1,19,1,14746,1.9833333333333334,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,575110,14746
395,1,19,2,352,1.9833333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,40128,352
396,1,19,3,352,1.9833333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,40480,352
397,1,19,4,352,1.9833333333333334,0.0,0,0,data/segments/lq/seg_00001.mp4,40832,352
398,1,19,5,352,1.9833333333333334,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,41184,352
399,1,19,6,352,1.9833333333333334,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,41536,352
400,1,19,7,352,1.9833333333333334,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,41888,352
401,1,20,0,14746,2.0166666666666666,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,589856,14746
10625,1,20,0,14746,2.0166666666666666,0.23783231583762676,1,401,data/segments/hq/seg_00001.mp4,589856,14746
402,1,20,1,14746,2.0166666666666666,0.5367939906797652,0,0,data/segments/hq/seg_00001.mp4,604602,14746
403,1,20,2,352,2.0166666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,42240,352
404,1,20,3,352,2.0166666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,42592,352
405,1,20,4,352,2.0166666666666666,0.0,0,0,data/segments/lq/seg_00001.mp4,42944,352
406,1,20,5,352,2.0166666666666666,0.2053290899953866,0,0,data/segments/lq/seg_00001.mp4,43296,352
407,1,20,6,352,2.0166666666666666,0.3887390520572175,0,0,data/segments/lq/seg_00001.mp4,43648,352
408,1,20,7,352,2.0166666666666666,0.5367939906797652,0,0,data/segments/lq/seg_00001.mp4,44000,352
409,1,21,0,14746,2.05,0.5945807895940669,0,0,data/segments/hq/seg_00001.mp4,619348,14746
